chain,address,categories,entity,source,your_category
ethereum_mainnet,0xd79be8be7cdd889ed71973d3712b4bc987ffcc76,exchange,binance,heuristic,exchange
ethereum_mainnet,0x96de2f8d11271bb74f775959c5fdd73c85ba2976,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x4c68285e67eb57e5abf6399ed4343b7985e9b20d,exchange,binance,heuristic,exchange
ethereum_mainnet,0x4de15689e6bf7225a42c0738fe6010db0d3106d3,exchange,binance,heuristic,exchange
ethereum_mainnet,0x99943ce0ae9b954b693ec54e030aa11766fbec18,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x028f5308438dd0ced11ab9aa428c0cd006937578,exchange,binance,heuristic,exchange
ethereum_mainnet,0xb104cbaea5b299d888adf554b6e9f2d5166dbbf0,exchange,binance,heuristic,exchange
ethereum_mainnet,0x84ae7d0748b0ed50878851178d903fe24a4dcd08,exchange,binance,heuristic,exchange
ethereum_mainnet,0x17d1136689266f37b245e5bc53e76d16d8dd0e2c,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x5764709dac51bfed3a1589319fece8feff30b64c,exchange,binance,heuristic,exchange
ethereum_mainnet,0x5559a0ec8e8d945549ef607503a1ba384c0a80dc,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0xa693b19d2931d498c5b318df961919bb4aee87a5,"defi,dex,lending,proxy",wormhole,ground_truth,exchange
ethereum_mainnet,0x189057bfceaf075b47b2905c2dd03b5ff0e8f4d0,exchange,binance,heuristic,exchange
bitcoin_mainnet,1myypk195v6nqtkis5varkm5t9de4q6n4m,cex,,external,exchange
ethereum_mainnet,0x501da8563db4acd3c52b58d48435b2692f86efc2,exchange,binance,heuristic,exchange
bitcoin_mainnet,1gg8mhsyn4v4rqnngpg3km56kh2dffhwnp,cex,,external,exchange
bitcoin_mainnet,1fnq5stu7yv52e8eseegizci66d1dt7bxz,cex,,external,exchange
bitcoin_mainnet,1fszzwkbxvi3svpdc3trn8grcoajpraw7q,cex,,external,exchange
bitcoin_mainnet,1aggpryji5jyazusfcjzsex7bku6p78kr9,cex,,external,exchange
ethereum_mainnet,0x281bd41c1fdba06d24307736aae957cff4d98f33,exchange,binance,heuristic,exchange
ethereum_mainnet,0x1163876f4e6937c634226ab35b4b4a6c62a1a034,exchange,binance,heuristic,exchange
ethereum_mainnet,0x07970ac92b502cee1b107c2c999b79bc0a55a647,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0xcd70888f7cf1f51ee9501fd62d0fedbf2130b27a,cex,coinbase,external,exchange
ethereum_mainnet,0x0dc993395478593bf957f236f2f0343eb0eeb405,"dex,liquid_staking",uniswap,ground_truth,exchange
ethereum_mainnet,0xa902194e20a70e5be6bcbfc258ff8f74ea4ce749,cex,coinbase,ground_truth,exchange
ethereum_mainnet,0x5e7ae10f37f95ca4c384139b211e9d04f79a995b,exchange,binance,heuristic,exchange
ethereum_mainnet,0x864123cce2f7e4f09da8403ab81b5f70c46ae515,exchange,binance,heuristic,exchange
ethereum_mainnet,0x3ae297ce375ba073dd6fe9fc794ef5aa2f7ce189,exchange,binance,heuristic,exchange
ethereum_mainnet,0x071d4fa34bed81a42621ee2b6a8b3b212bc87e51,exchange,binance,heuristic,exchange
ethereum_mainnet,0x53e361ec1f52fe136a22e95146d4c3f908f8f1a0,exchange,binance,heuristic,exchange
ethereum_mainnet,0xb3cd5c2eb2375d44ff918f5de121fe504aa468c5,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x326e90c6d4e96c92a63fa669085a0ba13e87df89,cex,ftx,external,exchange
ethereum_mainnet,0x09c41453fb9c56d4a90d5cb283566997c523b7be,exchange,binance,heuristic,exchange
bitcoin_mainnet,1nu9t6dkhb8pnhdnsmb4gfuanuklmlnp7f,cex,,external,exchange
bitcoin_mainnet,18iqkdzfzw7fgb6t7mviblhdfhauxiuuf9,cex,binance,external,exchange
ethereum_mainnet,0x3bb6f58afd381147177942ebe8b00c7361f4cb62,exchange,binance,heuristic,exchange
ethereum_mainnet,0x497feba24c7e5e274eb93718b868ac054012a921,exchange,binance,heuristic,exchange
bitcoin_mainnet,1j8zu2wm7tez3uaf7iqga72p7hgwuky2lb,cex,coinbase,heuristic,exchange
ethereum_mainnet,0x4a66839a9af53b80d77efc25cc4dd04c5bc2c6a1,cex,ftx,external,exchange
ethereum_mainnet,0x09d646cec1e4ca6a585b753d0efa6ee10c76f32f,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x7459194e8f39a2dd75e3051891ffd911ecbc0a9f,exchange,binance,heuristic,exchange
ethereum_mainnet,0x5ab8642e041b8dbb5f8d670b5a5a873a04609717,exchange,binance,heuristic,exchange
ethereum_mainnet,0xe548f9c24e9261b903212f55cd9dc7263bfdbbda,exchange,binance,heuristic,exchange
ethereum_mainnet,0x28c2a88b29e925a5d268693a3281ff2ab54a9e8f,cex,crypto_com,external,exchange
ethereum_mainnet,0x70874798f28ae3a6e723a803a01ee083efcbf3a9,exchange,binance,heuristic,exchange
bitcoin_mainnet,37qqptuhj5ehetvwdkvwgewnnd8qgujg7p,cex,paxful,external,exchange
ethereum_mainnet,0x643ea64dcfbce8cb8ae0fa46b5eefbffb3fc6034,exchange,binance,heuristic,exchange
ethereum_mainnet,0xb2b5b46d0134204f8dd00e4ac421e222daad4062,exchange,binance,heuristic,exchange
ethereum_mainnet,0x8939461813d09cf5b0b4657a21e99221a17b78f1,exchange,binance,heuristic,exchange
ethereum_mainnet,0xa1bc8376326ddf2bc6fc02ba7e33bb02bd0c238b,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x64e440c971d76d96a45b2453987540910c53f3b6,exchange,binance,heuristic,exchange
ethereum_mainnet,0x67827ade77750ffc5d52575a3026c967942f939e,exchange,binance,heuristic,exchange
ethereum_mainnet,0x683329602c5a8e01aafbabc0a5510726a7a2d879,cex,plusqo,external,exchange
ethereum_mainnet,0x79015c8401fd37e47164e9add497ff07ab304a50,exchange,binance,heuristic,exchange
ethereum_mainnet,0x77515f0c894c9f13cba9e5ee8cf16c81b56d82ed,exchange,binance,heuristic,exchange
ethereum_mainnet,0x6c9ab88f2c4f6c6b6162e119d49fab22fcc17072,exchange,binance,heuristic,exchange
ethereum_mainnet,0x7a9a3c4747fa3edfb60b2149e0411fd337505d07,cex,coinbase,ground_truth,exchange
ethereum_mainnet,0x46dd2ef009d63c076ef91893f69f8c4d54f4c6ff,"dex,liquid_staking,smart_contract",uniswap,ground_truth,exchange
ethereum_mainnet,0x51bcf0aa2df25f4cc43168a051e638a4c41283dc,exchange,binance,heuristic,exchange
ethereum_mainnet,0x3ce95e7bbe8251f32d5e922307f3e2dcf5b4b7bb,exchange,binance,heuristic,exchange
ethereum_mainnet,0x656790939f9dc9aac64a64fbae299af8e8940c85,exchange,binance,heuristic,exchange
ethereum_mainnet,0xe80b45f3b1012d60215862d1057018f2a6d52918,exchange,binance,heuristic,exchange
ethereum_mainnet,0x45634a13ee482a8088b7f779f1dc73d6c15810fb,cex,coinbase,external,exchange
ethereum_mainnet,0xe6fcbbb91e145090b7ebaa00dcce8c9c24a4133a,cex,crypto_com,ground_truth,exchange
ethereum_mainnet,0xc6a5d61322954e4c9b8c759b446a8877c8ad4fb6,exchange,binance,heuristic,exchange
ethereum_mainnet,0x8260a6c9b9c502b85e4c27b3d9591eb90aef5e34,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x141a582d33b4ac19673d60a163228c6d75dd1ae7,"cex,exchange",binance,heuristic,exchange
bitcoin_mainnet,1mvxwkdnxci3ojlsqmam3xb9ssmcrmorrl,cex,,external,exchange
ethereum_mainnet,0xdf2de57c754d0986bc9f1ea4c66ddae282564788,exchange,binance,heuristic,exchange
ethereum_mainnet,0x707b0da743ae8646c2e7bbcc228f2feb70927960,exchange,binance,heuristic,exchange
ethereum_mainnet,0xab220a8777be26edd4944d43f1a09c1e04ac53df,exchange,binance,heuristic,exchange
ethereum_mainnet,0xd91739615a5a0ad586fab3907ed53c53bcf8c128,exchange,binance,heuristic,exchange
bitcoin_mainnet,1pbidwxlqys5t8ewyqimonpzc8jjsxobra,cex,binance,external,exchange
ethereum_mainnet,0xfe65ccad3c4b8f0d9045f362610a5d5f90c5768a,cex,bitzlato,ground_truth,exchange
ethereum_mainnet,0x5a475394ef36a9dbd3209bee6a94c152e80eb6d4,cex,kucoin,external,exchange
ethereum_mainnet,0xb316469b9a4f0fc2a4aa6a7ffa1a11ec4c42d798,exchange,binance,heuristic,exchange
ethereum_mainnet,0x3c9170240c7c52a0a61cc4ecb5c8d60d8624c85d,exchange,binance,heuristic,exchange
ethereum_mainnet,0x76bb04507e9090e819eeb9ae19991dc41a7827db,"cex,exchange",binance,heuristic,exchange
bitcoin_mainnet,34rsrfwvyhbzyyw7eg7vo571fjzsw5p5cs,cex,coinbase,heuristic,exchange
bitcoin_mainnet,1ampebr8ymb2ewrjm9chubvktzu1rchvag,cex,,external,exchange
ethereum_mainnet,0x5913c78db7ea0c7dd41bc879e6e57c1a7832ea76,exchange,binance,heuristic,exchange
ethereum_mainnet,0x6e76afe58208a6e6bfd8421528fc03c46f05c92b,exchange,binance,heuristic,exchange
ethereum_mainnet,0x29cf63136c2977fceaf39af3eb2bf8a9b13f838c,exchange,binance,heuristic,exchange
ethereum_mainnet,0x240e7e4ef0208cde5eb17aa94120c3152dd276b7,cex,coinbase,ground_truth,exchange
ethereum_mainnet,0xe4c57bac43c4e692d46fc5061c191c0eb0d2e69c,exchange,binance,heuristic,exchange
bitcoin_mainnet,17iy8t5cprk1nz2ak66wxqxjwuqxvdu5gb,cex,binance,external,exchange
ethereum_mainnet,0x05e88e1dd9d48b31fbca13dea2387c570a4217f9,exchange,binance,heuristic,exchange
ethereum_mainnet,0x83828a6627b9dc120f78b64b733e1195e7c870a6,exchange,binance,heuristic,exchange
ethereum_mainnet,0x720e62455a80aab9865a10edb310a35561b6a08a,exchange,binance,heuristic,exchange
ethereum_mainnet,0x3414d6ace37ee314c81faa7fe3a08f4287ab0bed,exchange,binance,heuristic,exchange
ethereum_mainnet,0xc1206acab16fb6aa44030fe9b6da291b0ac19978,exchange,binance,heuristic,exchange
ethereum_mainnet,0x764e78de1c5855498f84584399ba43e756e15231,exchange,binance,heuristic,exchange
ethereum_mainnet,0xe4cb46d02121dbde1a41bd679983d4f4416ee977,exchange,binance,heuristic,exchange
ethereum_mainnet,0x18c14f04b54322abcc75022ed82c832cb66604c9,exchange,binance,heuristic,exchange
ethereum_mainnet,0x6b78024476b201ad60e654082370610ec316183b,exchange,binance,heuristic,exchange
ethereum_mainnet,0x093c99230166f30ee3e861e108a80340feb44e6c,exchange,binance,heuristic,exchange
ethereum_mainnet,0xf62425a7271ba53b1095603622b83be071811ce3,exchange,binance,heuristic,exchange
ethereum_mainnet,0x7e5ef7a35fc5eaad35cca349260027cf7857701e,exchange,binance,heuristic,exchange
ethereum_mainnet,0x11f9164abe7d3cccbbee32adf75a1f5661cddc79,"cex,exchange",binance,heuristic,exchange
bitcoin_mainnet,1nkjr4vjmbzx84vy2xnve7czuw7hydcsve,cex,,external,exchange
ethereum_mainnet,0x8bb5d2ba215771d2171a000ef3cdf9b9385cc7d1,cex,binance,ground_truth,exchange
ethereum_mainnet,0xc4e605fac9c3754ae30b396b05936124172e1b6f,exchange,binance,heuristic,exchange
ethereum_mainnet,0x0a2251fa32686766ee57955358c6c08e1aa06503,cex,celsius,ground_truth,exchange
ethereum_mainnet,0x68723cc1c5ddb1e927c11e0e895472363c70a2a3,exchange,binance,heuristic,exchange
ethereum_mainnet,0x881851e780a124df76dce2862f653856f5227b00,exchange,binance,heuristic,exchange
ethereum_mainnet,0xdb772f577cf6eeb58022b08a682a5a84bc216ff7,exchange,binance,heuristic,exchange
ethereum_mainnet,0x22844f94154ddea68de045cb445924e6e9435ef0,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x9644b18d6cefee5684f9f5ee7bceac6921634960,cex,binance,ground_truth,exchange
ethereum_mainnet,0xb6a4b5c292a659a60ee309332a030a3a830b8523,cex,coindcx,external,exchange
bitcoin_mainnet,19uzpgt3ob79gqbpj7rl56hqgx3tnzgtpu,cex,,external,exchange
ethereum_mainnet,0x81a72aa4aa7e51f08f1edbd71bb8bef2a028e055,exchange,binance,heuristic,exchange
ethereum_mainnet,0x72b86f6e1f33d5f9c1d881c17609c5b46cc078e5,exchange,binance,heuristic,exchange
bitcoin_mainnet,3lism4lkwfystxyxavdjb1a98isgxg7nvp,cex,coinbase,heuristic,exchange
ethereum_mainnet,0x0db82ecb585266df7f6f6d25ac5cb6f461b812ec,exchange,binance,heuristic,exchange
ethereum_mainnet,0x27a3f1b8492cb10589f7b67ae09d3ed2480af2d4,cex,paribu,ground_truth,exchange
bitcoin_mainnet,39pk525yf2gv5q2l6qkaxyywlbulyz8zc2,cex,crypto_com,external,exchange
ethereum_mainnet,0x03c7d87b8545ae663d354f65018982b6cbe685ff,exchange,binance,heuristic,exchange
ethereum_mainnet,0xa148724a48663228ed6c318987573c5eb811964d,exchange,binance,heuristic,exchange
bitcoin_mainnet,33tunhyjq89gjyeptumak2ic7uaa5v9law,cex,paxful,external,exchange
ethereum_mainnet,0xaad2d01f17f709d70c28375451d5936e3f8825c7,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x0fb2afb30ab1f1d18d923bb0a7f9c17fc6106f80,cex,bitget,external,exchange
ethereum_mainnet,0x35b9f84bbcf653742a122e7ae05c55d8ea069d8e,exchange,binance,heuristic,exchange
ethereum_mainnet,0xd523e25de43cff8b2050aedc45d02da3051f906b,exchange,binance,heuristic,exchange
ethereum_mainnet,0x192312982815ef67e802094658213d7024a6acf5,exchange,binance,heuristic,exchange
ethereum_mainnet,0xd097ff9d2760e3c00b829caf2ee74066f1ba8f76,cex,coinbase,external,exchange
ethereum_mainnet,0x3f97ca80c2f5ca353edc5fb5640e85328414c770,exchange,binance,heuristic,exchange
bitcoin_mainnet,1f31ryxw3f9mmaezrrggz7un8bmgaiud1e,cex,,external,exchange
ethereum_mainnet,0x932347e66794edf063fda94ade50a222a3df45d9,exchange,binance,heuristic,exchange
ethereum_mainnet,0x2094867fcd472b8c083e57815ea2399cf4bfd95f,exchange,binance,heuristic,exchange
ethereum_mainnet,0x26774e4709d92dfa4beaced83b37933c2327afe7,cex,binance,external,exchange
bitcoin_mainnet,3kj9yegyukzyosvkw1axwdzplmhjtfqhmz,cex,,heuristic,exchange
ethereum_mainnet,0xfb1e271d32b2fa1f4fb110bf0c9b0fb267c96bac,exchange,binance,heuristic,exchange
ethereum_mainnet,0xa566a06fd716ea23c18bb1a9a76bb77cee76139b,exchange,binance,heuristic,exchange
ethereum_mainnet,0xa7966ba1375caf877f338a9f55f6f6d76ea12566,exchange,binance,heuristic,exchange
ethereum_mainnet,0x71acf5e44053613e7892144b4e7c66de0456c8e9,exchange,binance,heuristic,exchange
ethereum_mainnet,0x80a393b2e1e4aa07862c24ad8ac14511c91bd562,dex,uniswap,ground_truth,exchange
ethereum_mainnet,0xb1ab044d5895b7d619b06f6d9007d2300eca639d,exchange,binance,heuristic,exchange
ethereum_mainnet,0xc9c089efa922fe81df4772aec7ff55cc72b339b3,exchange,binance,heuristic,exchange
bitcoin_mainnet,1fswpfh3v8xyv4dpmqwnlpiwj1yzgwcadn,cex,,external,exchange
bitcoin_mainnet,1gpiuwmhgcdktbaw5fg39qm2a2nl4hxfab,cex,,external,exchange
ethereum_mainnet,0x00ce6f199c40a360690d5a32e01aa404b455c5bc,exchange,binance,heuristic,exchange
ethereum_mainnet,0xd55c756b66e13ef0ead8957e2c96c1df0ea7a38b,exchange,binance,heuristic,exchange
ethereum_mainnet,0xf16459292235e229b6e321bb64fbe69437893bd2,exchange,binance,heuristic,exchange
ethereum_mainnet,0x84ae12f3f915f3412fe4ac424b07eec1aaa98dc5,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0xa7628c7725ffc8fca31ee21b7b53ef8cb3c61080,cex,plusqo,ground_truth,exchange
bitcoin_mainnet,3bks8hhxwtukaxeoognzsgwqlluvrnjf6s,cex,coinbase,heuristic,exchange
ethereum_mainnet,0xeb403b9d6bf49d071320364410a9e3f245455059,exchange,binance,heuristic,exchange
ethereum_mainnet,0xc296b00b31dac06807b86a1c44b20855ccb64621,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x4aba5e42114b0a4909eea374f11e226162538b23,exchange,binance,heuristic,exchange
ethereum_mainnet,0x7c08b31fd74e447b21b6f63fa84a205b0a959335,exchange,binance,heuristic,exchange
ethereum_mainnet,0x9699af81fe68c2b8bfd4f7df1d172acec0532636,exchange,binance,heuristic,exchange
ethereum_mainnet,0x4ec1e850980a1ec26737f9e2d84e280909e49a53,cex,huobi,ground_truth,exchange
bitcoin_mainnet,1ghjkco7tqee5qmnzyyrtf4brblfvd7fah,cex,,external,exchange
ethereum_mainnet,0x6b81f6a588fd7b8e3612c8eec3e38a6007cb8b2f,exchange,binance,heuristic,exchange
ethereum_mainnet,0x86149d6419f65c9b665ef40eb89e8a7ac63b5ed0,exchange,binance,heuristic,exchange
ethereum_mainnet,0xfaa0c9be5cfbf37f0bfd28be3271ab296723ef83,exchange,bitmart,ground_truth,exchange
ethereum_mainnet,0x4660d7883b748ca2dbf7d1524be51d47eebe61ce,exchange,binance,heuristic,exchange
ethereum_mainnet,0x21eb7dba19b25d4a17485c6cdd9889b67997be8f,exchange,binance,heuristic,exchange
ethereum_mainnet,0x7f193146f41267e7fb757742de8a41f6133e5822,cex,crypto_com,ground_truth,exchange
bitcoin_mainnet,39fjttov5wjak11uqogprwgfdyfvczhcrq,cex,kucoin,external,exchange
ethereum_mainnet,0x8be4f82a9a6d06e7166c55ab8b1b4f485e0857f6,exchange,binance,heuristic,exchange
ethereum_mainnet,0xc68862ea8a797cea921a4d9454334a4aa615407c,exchange,binance,heuristic,exchange
ethereum_mainnet,0x3f6bf005654e0445c86ad38108342da2fd57ff5c,exchange,binance,heuristic,exchange
ethereum_mainnet,0x263b90a4a9cefa836a60b9a56a58178ced70f579,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0xb977a4030dde5c8fb50187393a884f941c8d6fb3,exchange,binance,heuristic,exchange
ethereum_mainnet,0xc4f10562808d152b02720311d33d2093494026fb,exchange,binance,heuristic,exchange
ethereum_mainnet,0xb107858206440c3276ca029f749d9917a53ae113,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x8dc2a45e2555e37c944aea8ea96d0c10b62e515c,exchange,binance,heuristic,exchange
ethereum_mainnet,0x39baf781de4274a3554dc2983f6e24c5e964dbb6,cex,deribit,ground_truth,exchange
ethereum_mainnet,0xb13f991f52780f6b9c94afd68df486fc44ca04d3,dex,uniswap,external,exchange
ethereum_mainnet,0xc646a16b0bb7ccba8e75dc5db9f4637b2cdf6dec,exchange,binance,heuristic,exchange
bitcoin_mainnet,1fnnk72ndeocait9719hbgjnoxhjjbrmpj,cex,,external,exchange
ethereum_mainnet,0x1e90803fd029195bb2428d8757e650d077179b46,"cex,lending",abcc,heuristic,exchange
ethereum_mainnet,0x7bde4d118b3016adf196ef7cc64c159da2f0499f,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x847ada9810acff0b4383dac9d1b9d57347cecb87,exchange,binance,heuristic,exchange
bitcoin_mainnet,1a93nqbhywamy9al7kks2pbhrmigy427bw,cex,,external,exchange
ethereum_mainnet,0x46c3225c8fca782865e6ff567ccb4a4f932a33e8,exchange,binance,heuristic,exchange
ethereum_mainnet,0x64708bb168e846c1986405c96bbb8f2de4232e14,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x8a5e3d50b9dda1d68a71e1a45f6f5acd49c92eac,cex,kucoin,external,exchange
ethereum_mainnet,0x87e9af777c8ee799fb7d8916da2937a2e8f4b6d1,exchange,binance,heuristic,exchange
ethereum_mainnet,0x0df22e0b1b5368dd64a4074a1504cedb765248c0,exchange,binance,heuristic,exchange
ethereum_mainnet,0x3cbe5a19ee1b2f585c413b7e0bae555515a4fda1,exchange,binance,heuristic,exchange
ethereum_mainnet,0x9c62cb292ace19e67e92024370acd08ada954cd7,cex,mxc,external,exchange
ethereum_mainnet,0xe14cca085b17d52dbda48fe8889469492bb7cabd,cex,coinbase,ground_truth,exchange
ethereum_mainnet,0x5639080889ed0d5d0fab90cc5299b1b7a932bb1b,exchange,binance,heuristic,exchange
ethereum_mainnet,0xbc1784096b12e10f83f4e309cbc3074b9455a121,exchange,binance,heuristic,exchange
ethereum_mainnet,0x2df00ec3375f222dd2bd03f58ff3da2af6e1837e,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0xb907f8d0d4b3c0dc80457307384aedde232fda27,exchange,binance,heuristic,exchange
ethereum_mainnet,0xfc3beba0959fdf68e26eeee7b6b050c55a33ffee,exchange,binance,heuristic,exchange
ethereum_mainnet,0x8aee18dc126901a6f9ff6938095780eb342e9036,exchange,binance,heuristic,exchange
ethereum_mainnet,0xda219d4d705099f70fba060489a9b9d85ba8e1e8,exchange,binance,heuristic,exchange
ethereum_mainnet,0xfb6102d202f2a43392cc7dcd5b394c7fac913f2b,exchange,binance,heuristic,exchange
ethereum_mainnet,0x2d7e249f4088ccf7e89812f669f935d9eb3aff22,exchange,binance,heuristic,exchange
ethereum_mainnet,0x2daf34f6aae4bae35acabf25fce58aa1bcf8765d,exchange,binance,heuristic,exchange
ethereum_mainnet,0x54dccae75c356de6d2789986d1e49d3bc53d16ca,exchange,binance,heuristic,exchange
ethereum_mainnet,0x8374bc17edd07174b67a50b8d1455ca566882b1e,exchange,binance,heuristic,exchange
ethereum_mainnet,0x8aca82f370334da63b03254eee9c529617bf5b52,exchange,binance,heuristic,exchange
ethereum_mainnet,0x0eed9c25d9c93236e1104ed8fe73cf3d92ef6628,cex,binance,ground_truth,exchange
ethereum_mainnet,0x03166219d963ec4ec6a1f1949083553db4063706,cex,bybit,ground_truth,exchange
ethereum_mainnet,0x45dec82adac709f467b705762299e2d347fa74a6,exchange,binance,heuristic,exchange
bitcoin_mainnet,38p9gw5wmkcjp9xjftpmmz9wixm4cs4uxk,cex,crypto_com,external,exchange
ethereum_mainnet,0x0e1a74020c605ef77163fdaef0ead33846ba1962,exchange,binance,heuristic,exchange
ethereum_mainnet,0x7dd54897eb2fc0b984ff1acebdabbe61c6e3de12,"cex,exchange",binance,heuristic,exchange
bitcoin_mainnet,1g791dkvrphnmnthyjchd8k98guesrsvmm,cex,coinbase,heuristic,exchange
ethereum_mainnet,0xd22241372e3a602b724d0d2948ec9027aa6ab22a,exchange,binance,heuristic,exchange
ethereum_mainnet,0xd5f979ca437b0ed12aaf7f43c1fbad5c05527261,cex,okex,external,exchange
ethereum_mainnet,0xd6a8ceb892ad0a3372a1bef3ad8c9332a9aeba0e,exchange,binance,heuristic,exchange
ethereum_mainnet,0x09fa3398ddee33c252aa6070ab9b80dbad59994a,exchange,binance,heuristic,exchange
ethereum_mainnet,0x935bc54a2be7ea6abc3479962bf132e7aab2b8ad,exchange,binance,heuristic,exchange
ethereum_mainnet,0x306fe468f8b66448705f067d88f2f34c1db0a704,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x1448b79c0bad2d14402ca5476ab3130718cf0932,exchange,binance,heuristic,exchange
ethereum_mainnet,0x774b9cd982ceb65d4785eaccdfcfdbc0de9220c1,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x18816c70f308030ba28495f3e3acb1a45289d2be,cex,coinbase,external,exchange
ethereum_mainnet,0x066ca8987214bcc02642c5aca6f63ff996449df6,cex,kucoin,external,exchange
ethereum_mainnet,0xc6ecb1e4bce8b45ec4af6b00b841301d9c2c4c20,exchange,binance,heuristic,exchange
ethereum_mainnet,0xd2bccba689abdcd08ece812366256a26843a8e5f,exchange,binance,heuristic,exchange
ethereum_mainnet,0x9dd2f311906ba3d6e1bced48dee1b1a2064817ce,cex,coinbase,external,exchange
bitcoin_mainnet,1mgohvwkg1x7cdupw3ukr8lzqn3ww2dnck,cex,,external,exchange
ethereum_mainnet,0x31b4fcb6e03ca26dedfccc3b4cd0543c9673a700,cex,coinbase,ground_truth,exchange
ethereum_mainnet,0xdf2bdbb7c89654524fa43dc738e79a22305194ba,exchange,binance,heuristic,exchange
bitcoin_mainnet,18j8pwhhy3mkdhbkvkwzsjafvk95wczsca,cex,,external,exchange
ethereum_mainnet,0x151ba4e54a52d5bc6055357de83fef3979b6c334,cex,zb_com,external,exchange
ethereum_mainnet,0x68732cb545cc7d334cc8e33506b91c78560ca262,exchange,binance,heuristic,exchange
ethereum_mainnet,0x7c909880f8c5fbb38e91c5f0842ea09bb100533a,exchange,binance,heuristic,exchange
ethereum_mainnet,0x9930def797705cbb109c0e5aa269b29c6fe2b8ad,exchange,binance,heuristic,exchange
ethereum_mainnet,0x8dc2c27fc219453ced67c7e3665dc623ba15bcee,exchange,binance,heuristic,exchange
bitcoin_mainnet,1fppxcverf78bs1wmhqokd4s9hgfmp41hp,cex,,external,exchange
ethereum_mainnet,0xfac7020c8cdb540ecc6ad9ab22f09d13e67e8954,exchange,binance,heuristic,exchange
ethereum_mainnet,0x33c59efe280b75e0c865b6290b353c1c808ae6f1,cex,coincola,ground_truth,exchange
ethereum_mainnet,0x3007eaa1f3c566ecdd2a4e83446497d919a80c33,exchange,binance,heuristic,exchange
bitcoin_mainnet,1nvxkhzxnsjcl6eqmwr1oudhvafjkj2bxj,cex,,external,exchange
ethereum_mainnet,0xe5cd494cd9059f16071b1bda4d5f3ffab702ae67,cex,crypto_com,external,exchange
